optimizer_name,lr,seed,diverged,steps_completed,best_val_loss,final_val_loss,mean_grad_norm,wall_clock_seconds
adamw,0.09487,1,False,500,2.068793296813965,2.068793296813965,0.3067986979074776,7.540988922119141
adamw,0.09487,2,False,500,2.0702924966812133,2.0702924966812133,0.5862628520317376,7.493467569351196
sgd,0.009487,0,False,500,2.0537856340408327,2.0537856340408327,0.21431600138545037,7.174284934997559
sgd,0.009487,1,False,500,2.0536612987518312,2.0560355305671694,0.21259280890226365,7.324711799621582
sgd,0.009487,2,False,500,2.0547062397003173,2.0547062397003173,0.21104883500933647,7.232572078704834
sgd,0.02276,0,False,500,2.053089678287506,2.053089678287506,0.21645551002025604,7.205098628997803
sgd,0.02276,1,False,500,2.0492725014686584,2.054546129703522,0.21243596547842025,7.2187275886535645
sgd,0.02276,2,False,500,2.05379855632782,2.05379855632782,0.2134943912923336,7.3309807777404785
sgd,0.05335,0,False,500,2.049082946777344,2.0549890637397765,0.22926893270015716,7.342894077301025
sgd,0.05335,1,False,500,2.0479191303253175,2.051812398433685,0.22383695203065873,7.920191287994385
sgd,0.05335,2,False,500,2.0572149991989135,2.0583422899246218,0.23497650951147078,8.314812898635864
sgd,0.1265,0,False,500,2.0546963214874268,2.057039535045624,0.2404102109968662,8.119867324829102
sgd,0.1265,1,False,500,2.0523285269737244,2.057721769809723,0.2548462741971016,8.613950729370117
sgd,0.1265,2,False,500,2.0574875831604005,2.0574875831604005,0.2613472268879414,7.740374326705933
sgd,0.3,0,False,500,2.0516749024391174,2.0577829480171204,0.1905941321104765,7.966421842575073
sgd,0.3,1,False,500,2.047649347782135,2.0511030077934267,0.18344134475290774,7.831706285476685
sgd,0.3,2,False,500,2.054176592826843,2.0592772722244264,0.17508827650547026,7.769813299179077
sgd,0.7114,0,False,500,2.050748860836029,2.0568463444709777,0.12123985075950623,7.87661600112915
sgd,0.7114,1,False,500,2.050670158863068,2.0572770476341247,0.11669845113158225,7.936949729919434
sgd,0.7114,2,False,500,2.0572022199630737,2.0678067207336426,0.11623142021149396,7.7281529903411865
sgd,1.687,0,True,9,inf,inf,675.0738584134314,0.14378070831298828
sgd,1.687,1,True,11,inf,inf,78.57144057750702,0.18695974349975586
sgd,1.687,2,True,11,inf,inf,95.12630938399921,0.18319439888000488
sgd,4.0,0,True,6,inf,inf,58.267490257819496,0.10061144828796387
sgd,4.0,1,True,6,inf,inf,58.85114332040151,0.09447026252746582
sgd,4.0,2,True,6,inf,inf,415.1765142579873,0.12111306190490723
sgd,9.487,0,True,3,inf,inf,8.375141441822052,0.06905412673950195
sgd,9.487,1,True,4,inf,inf,208.26665872335434,0.08742403984069824
sgd,9.487,2,True,4,inf,inf,513.5058808475733,0.08359217643737793
nero,0.0009487,0,False,500,2.0575077414512633,2.0581963658332825,0.712963656514883,17.8352530002594
nero,0.0009487,1,False,500,2.051501715183258,2.055698370933533,0.7005660545229911,17.97537398338318
nero,0.0009487,2,False,500,2.0555095314979552,2.0555095314979552,0.7377365218997002,18.828324794769287
nero,0.002276,0,False,500,2.0555347561836244,2.062541890144348,0.808225647419691,17.39229989051819
